time,latitude,longitude,sstMasked
UTC,degrees_north,degrees_east,degree_C
2022-06-05T12:00:00Z,51.52083,-60.35417,NaN
2022-06-05T12:00:00Z,51.52083,-60.3125,NaN
2022-06-05T12:00:00Z,51.52083,-60.27083,NaN
2022-06-05T12:00:00Z,51.52083,-60.22917,NaN
2022-06-05T12:00:00Z,51.52083,-60.1875,NaN
2022-06-05T12:00:00Z,51.52083,-60.14583,NaN
2022-06-05T12:00:00Z,51.52083,-60.10417,NaN
2022-06-05T12:00:00Z,51.52083,-60.0625,NaN
2022-06-05T12:00:00Z,51.52083,-60.02083,NaN
2022-06-05T12:00:00Z,51.52083,-59.97917,NaN
2022-06-05T12:00:00Z,51.52083,-59.9375,NaN
2022-06-05T12:00:00Z,51.52083,-59.89583,NaN
2022-06-05T12:00:00Z,51.52083,-59.85417,NaN
2022-06-05T12:00:00Z,51.52083,-59.8125,NaN
2022-06-05T12:00:00Z,51.52083,-59.77083,NaN
2022-06-05T12:00:00Z,51.52083,-59.72917,NaN
2022-06-05T12:00:00Z,51.52083,-59.6875,NaN
2022-06-05T12:00:00Z,51.52083,-59.64583,NaN
2022-06-05T12:00:00Z,51.52083,-59.60417,NaN
2022-06-05T12:00:00Z,51.52083,-59.5625,NaN
2022-06-05T12:00:00Z,51.52083,-59.52083,NaN
2022-06-05T12:00:00Z,51.52083,-59.47917,NaN
2022-06-05T12:00:00Z,51.52083,-59.4375,NaN
2022-06-05T12:00:00Z,51.52083,-59.39583,NaN
2022-06-05T12:00:00Z,51.52083,-59.35417,NaN
2022-06-05T12:00:00Z,51.52083,-59.3125,NaN
2022-06-05T12:00:00Z,51.52083,-59.27083,NaN
2022-06-05T12:00:00Z,51.52083,-59.22917,NaN
2022-06-05T12:00:00Z,51.52083,-59.1875,NaN
2022-06-05T12:00:00Z,51.52083,-59.14583,NaN
2022-06-05T12:00:00Z,51.52083,-59.10417,NaN
2022-06-05T12:00:00Z,51.52083,-59.0625,NaN
2022-06-05T12:00:00Z,51.52083,-59.02083,NaN
2022-06-05T12:00:00Z,51.52083,-58.97917,NaN
2022-06-05T12:00:00Z,51.52083,-58.9375,NaN
2022-06-05T12:00:00Z,51.52083,-58.89583,NaN
2022-06-05T12:00:00Z,51.52083,-58.85417,NaN
2022-06-05T12:00:00Z,51.52083,-58.8125,NaN
2022-06-05T12:00:00Z,51.52083,-58.77083,NaN
2022-06-05T12:00:00Z,51.52083,-58.72917,NaN
2022-06-05T12:00:00Z,51.52083,-58.6875,NaN
2022-06-05T12:00:00Z,51.52083,-58.64583,NaN
2022-06-05T12:00:00Z,51.52083,-58.60417,NaN
2022-06-05T12:00:00Z,51.52083,-58.5625,NaN
2022-06-05T12:00:00Z,51.52083,-58.52083,NaN
2022-06-05T12:00:00Z,51.52083,-58.47917,NaN
2022-06-05T12:00:00Z,51.52083,-58.4375,NaN
2022-06-05T12:00:00Z,51.52083,-58.39583,NaN
2022-06-05T12:00:00Z,51.52083,-58.35417,NaN
2022-06-05T12:00:00Z,51.52083,-58.3125,NaN
2022-06-05T12:00:00Z,51.52083,-58.27083,NaN
2022-06-05T12:00:00Z,51.52083,-58.22917,NaN
2022-06-05T12:00:00Z,51.52083,-58.1875,NaN
2022-06-05T12:00:00Z,51.52083,-58.14583,NaN
2022-06-05T12:00:00Z,51.52083,-58.10417,NaN
2022-06-05T12:00:00Z,51.52083,-58.0625,NaN
2022-06-05T12:00:00Z,51.52083,-58.02083,NaN
2022-06-05T12:00:00Z,51.52083,-57.97917,NaN
2022-06-05T12:00:00Z,51.52083,-57.9375,NaN
2022-06-05T12:00:00Z,51.52083,-57.89583,NaN
2022-06-05T12:00:00Z,51.52083,-57.85417,NaN
2022-06-05T12:00:00Z,51.52083,-57.8125,NaN
2022-06-05T12:00:00Z,51.52083,-57.77083,NaN
2022-06-05T12:00:00Z,51.52083,-57.72917,NaN
2022-06-05T12:00:00Z,51.52083,-57.6875,NaN
2022-06-05T12:00:00Z,51.52083,-57.64583,NaN
2022-06-05T12:00:00Z,51.52083,-57.60417,NaN
2022-06-05T12:00:00Z,51.52083,-57.5625,NaN
2022-06-05T12:00:00Z,51.52083,-57.52083,NaN
2022-06-05T12:00:00Z,51.52083,-57.47917,NaN
2022-06-05T12:00:00Z,51.52083,-57.4375,NaN
2022-06-05T12:00:00Z,51.52083,-57.39583,NaN
2022-06-05T12:00:00Z,51.52083,-57.35417,NaN
2022-06-05T12:00:00Z,51.52083,-57.3125,NaN
2022-06-05T12:00:00Z,51.52083,-57.27083,NaN
2022-06-05T12:00:00Z,51.52083,-57.22917,NaN
2022-06-05T12:00:00Z,51.52083,-57.1875,NaN
2022-06-05T12:00:00Z,51.52083,-57.14583,NaN
2022-06-05T12:00:00Z,51.52083,-57.10417,NaN
2022-06-05T12:00:00Z,51.52083,-57.0625,NaN
2022-06-05T12:00:00Z,51.52083,-57.02083,NaN
2022-06-05T12:00:00Z,51.52083,-56.97917,NaN
2022-06-05T12:00:00Z,51.52083,-56.9375,NaN
2022-06-05T12:00:00Z,51.52083,-56.89583,NaN
2022-06-05T12:00:00Z,51.52083,-56.85417,NaN
2022-06-05T12:00:00Z,51.52083,-56.8125,NaN
2022-06-05T12:00:00Z,51.52083,-56.77083,2.855
2022-06-05T12:00:00Z,51.52083,-56.72917,2.96
2022-06-05T12:00:00Z,51.52083,-56.6875,3.0349998
2022-06-05T12:00:00Z,51.52083,-56.64583,2.8149998
2022-06-05T12:00:00Z,51.52083,-56.60417,2.705
2022-06-05T12:00:00Z,51.52083,-56.5625,2.325
2022-06-05T12:00:00Z,51.52083,-56.52083,2.22
2022-06-05T12:00:00Z,51.52083,-56.47917,2.085
2022-06-05T12:00:00Z,51.52083,-56.4375,2.185
2022-06-05T12:00:00Z,51.52083,-56.39583,2.335
2022-06-05T12:00:00Z,51.52083,-56.35417,2.82
2022-06-05T12:00:00Z,51.52083,-56.3125,2.9099998
2022-06-05T12:00:00Z,51.52083,-56.27083,2.995
2022-06-05T12:00:00Z,51.47917,-69.14583,3.9599998
2022-06-05T12:00:00Z,51.47917,-69.10416,3.9599998
2022-06-05T12:00:00Z,51.47917,-69.06249,3.9599998
2022-06-05T12:00:00Z,51.47917,-69.02083,NaN
2022-06-05T12:00:00Z,51.47917,-68.97916,NaN
2022-06-05T12:00:00Z,51.47917,-68.93749,NaN
2022-06-05T12:00:00Z,51.47917,-68.89583,NaN
2022-06-05T12:00:00Z,51.47917,-68.85416,NaN
2022-06-05T12:00:00Z,51.47917,-68.81249,NaN
2022-06-05T12:00:00Z,51.47917,-68.77083,NaN
2022-06-05T12:00:00Z,51.47917,-68.72916,NaN
2022-06-05T12:00:00Z,51.47917,-68.68749,NaN
2022-06-05T12:00:00Z,51.47917,-68.64583,NaN
2022-06-05T12:00:00Z,51.47917,-68.60416,NaN
2022-06-05T12:00:00Z,51.47917,-68.56249,NaN
2022-06-05T12:00:00Z,51.47917,-68.52083,NaN
2022-06-05T12:00:00Z,51.47917,-68.47916,NaN
2022-06-05T12:00:00Z,51.47917,-68.43749,NaN
2022-06-05T12:00:00Z,51.47917,-68.39583,NaN
2022-06-05T12:00:00Z,51.47917,-68.35416,4.14
2022-06-05T12:00:00Z,51.47917,-68.31249,4.14
2022-06-05T12:00:00Z,51.47917,-68.27083,4.14
2022-06-05T12:00:00Z,51.47917,-68.22916,NaN
2022-06-05T12:00:00Z,51.47917,-68.18749,NaN
2022-06-05T12:00:00Z,51.47917,-68.14583,NaN
