id,latitude,longitude,count
2612,48.382772,-124.208402,1
82185,48.377808,-124.208463,1
26146,48.389467,-124.210012,1
113240,48.350668,-124.214383,1
35340,48.350287,-124.214608,1
14026,48.350643,-124.227377,1
143282,48.344762,-124.2315,1
79455,48.341712,-124.238945,1
31208,48.350032,-124.240295,1
84446,48.30862,-124.328055,1
55737,48.376135,-124.328745,1
68073,49.032843,-123.364661,1
41825,48.26,-123.37,1
143525,48.35,-123.4,1
66762,6.339185,-77.444344,1
126137,34.34,-119.860873,1
9201,36.803794,-121.793569,1
42675,36.800565,-121.797168,1
62881,36.803308,-121.800691,1
142991,36.799483,-121.801558,1
83214,36.799468,-121.802465,1
30911,36.801314,-121.805077,1
79654,36.801448,-121.805512,1
114428,36.801498,-121.806757,1
105502,36.784756,-121.817964,1
80349,36.784697,-121.818189,1
81900,36.807739,-121.822462,1
31844,36.808417,-121.824231,1
113885,36.73173,-121.939659,1
92961,36.791538,-121.986109,1
46159,36.791495,-121.986109,1
138187,36.661259,-122.012787,1
112309,36.661259,-122.012787,1
16908,36.661259,-122.012787,1
22855,36.69007,-121.83417,1
89357,36.76694,-121.84571,1
23492,36.76694,-121.84571,1
42760,36.76604,-121.84586,1
140064,36.8,-121.85,1
110763,36.8,-121.85,1
79737,36.8,-121.85,1
76356,36.8,-121.85,1
54688,36.8,-121.85,1
43824,36.8,-121.85,1
105447,37.795144,-122.502193,1
120906,58.467848,-134.848251,1
15638,58.467848,-134.848251,1
4219,58.467848,-134.848251,1
72895,58.44269,-134.912353,1
67933,58.438858,-134.924518,1
103166,58.43916,-134.927062,1
36051,58.289165,-135.811676,1
91615,58.290234,-135.813387,1
107701,58.288461,-135.827047,1
59760,58.288461,-135.827047,1
105409,58.281047,-135.842706,1
136297,58.368944,-136.009707,1
323,58.21088,-136.270314,1
59179,33.529978,-117.933486,1
13351,36.803307,-121.800385,1
131766,36.804978,-121.800438,1
101537,36.804973,-121.800473,1
32500,36.804375,-121.801837,1
76449,36.795952,-121.804852,1
32501,36.799495,-121.810615,1
109323,36.798752,-121.813173,1
13828,36.798698,-121.81349,1
75140,36.795305,-121.814128,1
113055,36.793167,-121.814263,1
22854,36.798523,-121.814938,1
90606,36.795092,-121.815722,1
126165,36.796332,-121.82493,1
12117,36.796332,-121.82493,1
59217,36.795799,-121.834772,1
22382,36.795799,-121.834772,1
5244,36.799617,-121.846718,1
1416,36.79218,-121.858975,1
75139,36.792197,-121.859057,1
35599,36.783752,-121.871163,1
42756,36.763833,-121.895875,1
113884,36.764788,-121.900827,1
69617,36.8,-122,1
57522,36.8,-122,1
7234,48.2598,-123.683,1
87732,60.5468,-147.972633,1
95703,60.235657,-148.194308,1
131339,36.801835,-121.809133,1
126166,36.800967,-121.81153,1
141833,36.801098,-121.81172,1
33782,36.800965,-121.812758,1
50604,36.800908,-121.813142,1
128401,36.800903,-121.813163,1
143557,36.800887,-121.813227,1
69636,36.798338,-121.846778,1
130642,36.798638,-121.848673,1
45571,36.798653,-121.848965,1
105891,48.790606,-123.013921,1
24186,48.317188,-123.473007,1
110765,48.323946,-123.487015,1
63829,48.27,-124.26,1
67192,54.72263,-130.389004,1
60167,58.64722,-135.994669,1
49409,58.482609,-136.009266,1
107215,33.631677,-118.218678,1
98490,36.793288,-121.805996,1
22852,36.794821,-121.806371,1
102081,36.785233,-121.83675,1
64254,36.82146,-121.850099,1
109355,36.767754,-121.853159,1
79134,36.76519,-121.854261,1
131813,36.791717,-121.85885,1
121481,36.791917,-121.859283,1
138607,36.7921,-121.85955,1
71192,36.7921,-121.85955,1
87858,36.79595,-121.868233,1
75054,36.76727,-121.875914,1
116776,36.767331,-121.876088,1
124555,36.8,-122,1
110365,48.21781,-123.877201,1
69285,48.21781,-123.877201,1
141064,48.259087,-124.012289,1
136496,48.259087,-124.012289,1
131113,48.259087,-124.012289,1
116142,48.259087,-124.012289,1
108299,48.259087,-124.012289,1
95728,48.259087,-124.012289,1
95603,48.259087,-124.012289,1
92169,48.259087,-124.012289,1
91122,48.259087,-124.012289,1
81215,48.259087,-124.012289,1
79044,48.259087,-124.012289,1
71750,48.259087,-124.012289,1
70880,48.259087,-124.012289,1
68622,48.259087,-124.012289,1
66074,48.259087,-124.012289,1
65444,48.259087,-124.012289,1
63656,48.259087,-124.012289,1
54021,48.259087,-124.012289,1
52415,48.259087,-124.012289,1
34602,48.259087,-124.012289,1
10361,48.259087,-124.012289,1
9132,48.259087,-124.012289,1
7451,48.259087,-124.012289,1
104630,50.571867,-126.89175,1
107683,58.44665,-134.850923,1
41516,58.494702,-134.929182,1
137382,59.637368,-149.651138,1
94102,36.798415,-121.809553,1
129607,36.79193,-121.81962,1
16706,36.768295,-121.83286,1
9849,36.78296,-121.849318,1
7592,36.78296,-121.849318,1
137406,36.777102,-121.861887,1
136826,36.778505,-121.861953,1
102685,37.1996,-122.8712,1
33415,37.1996,-122.8712,1
82093,37.2248,-122.9577,1
66952,37.2248,-122.9577,1
135148,48.26,-123.37,1
133519,48.26,-123.37,1
116912,48.26,-123.37,1
103167,48.26,-123.37,1
99346,48.26,-123.37,1
99345,48.26,-123.37,1
72438,48.26,-123.37,1
43256,48.26,-123.37,1
28703,48.26,-123.37,1
12844,48.26,-123.37,1
10593,48.26,-123.37,1
2398,48.26,-123.37,1
13786,48.300359,-123.543277,1
127273,48.316486,-123.773073,1
138881,48.257345,-123.841932,1
59038,48.281821,-124.118971,1
133899,48.372694,-124.153479,1
88146,48.413609,-124.219916,1
68208,48.353743,-124.219941,1
146002,40.6996,-124.4437,1
141042,40.6996,-124.4437,1
48918,40.6996,-124.4437,1
133311,40.6485,-124.4581,1
104883,40.6548,-124.4619,1
34051,40.6548,-124.4619,1
32155,40.6548,-124.4619,1
27983,58.461963,-134.923235,1
86948,36.794897,-121.819273,1
80966,36.794897,-121.819273,1
42043,36.794834,-121.819618,1
35568,36.796228,-121.821628,1
70519,36.795777,-121.82202,1
46022,36.783398,-121.828468,1
29227,36.783398,-121.828468,1
112151,36.775572,-121.830745,1
98052,36.779484,-121.839179,1
102475,36.783335,-121.849728,1
34766,36.781688,-121.854046,1
143993,36.781582,-121.855322,1
26362,36.787934,-121.870095,1
80173,36.787867,-121.87031,1
36997,36.787867,-121.87031,1
115243,34,-118.51,1
80336,36.813617,-121.8632,1
141865,36.8052,-121.86335,1
49713,36.816933,-121.93345,1
117647,36.8324,-121.953083,1
144930,36.817567,-121.95855,1
86042,36.840617,-121.99825,1
134585,36.8,-122,1
59847,36.840783,-122.009583,1
68974,36.843883,-122.022383,1
137722,37.7,-122.6,1
111854,37.7,-122.6,1
104587,37.7,-122.6,1
90780,37.7,-122.6,1
22547,37.7,-122.6,1
47967,37.766335,-122.707007,1
109550,37.4,-122.75,1
76585,37.4,-122.75,1
45372,37.755093,-122.826622,1
54640,37.755098,-122.826627,1
77832,36.787833,-121.870416,1
118518,36.785789,-121.87422,1
144122,37.815954,-122.475672,1
42941,37.703237,-122.670848,1
116130,48.26,-123.37,1
83251,48.26,-123.37,1
80308,48.26,-123.37,1
21923,48.26,-123.37,1
106954,48.35,-123.4,1
24657,48.30238,-124.050751,1
52504,48.271311,-124.061737,1
38803,48.282279,-124.069977,1
98634,48.309688,-124.07547,1
108605,48.309688,-124.078217,1
130697,6.339185,-77.444344,1
9850,9.166212,-83.767962,1
100273,36.804162,-121.802923,1
48451,36.802982,-121.803758,1
96370,36.803047,-121.80579,1
95774,36.801382,-121.807532,1
131812,36.801378,-121.807547,1
118088,36.801792,-121.808153,1
78005,36.795433,-121.817568,1
59823,36.792492,-121.831578,1
113051,36.792498,-121.831592,1
78002,36.789103,-121.840205,1
119502,48.276183,-123.902,1
57564,36.803063,-121.803251,1
94516,36.803708,-121.803335,1
30669,36.802817,-121.803358,1
67082,36.803793,-121.80374,1
109131,36.803717,-121.803787,1
44545,36.802373,-121.804447,1
42630,36.792437,-121.804558,1
26081,36.80345,-121.8047,1
124291,36.80506,-121.804712,1
92137,36.80506,-121.804712,1
85302,36.803645,-121.804827,1
1110,36.803645,-121.804827,1
112310,36.802491,-121.80486,1
9271,36.801204,-121.804992,1
102775,36.7984,-121.8052,1
80677,36.7984,-121.8052,1
100177,36.802835,-121.805393,1
5069,36.803356,-121.806127,1
89191,36.802735,-121.806851,1
68392,36.802675,-121.806875,1
129830,36.8016,-121.8077,1
25309,36.80061,-121.808197,1
3361,36.80061,-121.808197,1
71662,36.802552,-121.810012,1
53429,36.801938,-121.812013,1
78369,36.804608,-121.812308,1
52502,36.796665,-121.814268,1
130985,36.799975,-121.814835,1
122987,36.79829,-121.815513,1
133233,36.80022,-121.81657,1
133854,36.798712,-121.817312,1
31693,36.798722,-121.81737,1
124294,36.798705,-121.81738,1
121528,36.801113,-121.817768,1
65399,36.79862,-121.817915,1
14766,36.799498,-121.817975,1
14765,36.7994,-121.818083,1
134115,36.800983,-121.818112,1
117861,36.796525,-121.821302,1
82993,36.796525,-121.821302,1
121108,36.796512,-121.822528,1
84816,36.7919,-121.824797,1
41620,36.794442,-121.825977,1
118624,36.794458,-121.825995,1
13358,36.678981,-121.837918,1
19719,36.678548,-121.838397,1
4687,36.680032,-121.838514,1
25137,36.680029,-121.838531,1
58752,36.679595,-121.83926,1
63245,36.748295,-121.875867,1
4682,37.783133,-122.679649,1
119716,48.2613,-123.5786,1
57079,44.749448,-124.389715,1
121472,49.938977,-124.921766,1
129605,49.948127,-125.110666,1
105454,49.948127,-125.110666,1
84228,49.948127,-125.110666,1
73470,51.036667,-127.964833,1
106361,57.917971,-153.592692,1
97632,64.81553,-172.84517,1
61520,36.802408,-121.803727,1
37133,36.802408,-121.803727,1
32493,36.79972,-121.810624,1
145141,36.797615,-121.816492,1
84818,36.799556,-121.81661,1
58746,36.799556,-121.81661,1
116579,36.790805,-121.825398,1
105928,36.790717,-121.826167,1
106457,36.79072,-121.827197,1
99080,36.791178,-121.832402,1
53524,36.79115,-121.832582,1
145780,36.780549,-121.835748,1
69532,36.792789,-121.839582,1
40539,36.815146,-121.852658,1
121476,36.815693,-121.852676,1
106200,36.815027,-121.852849,1
123846,36.810987,-121.853509,1
113927,36.811068,-121.853761,1
145781,36.811244,-121.854247,1
91663,36.811244,-121.854247,1
123222,36.811288,-121.854388,1
30237,36.811822,-121.855694,1
90397,48.3295,-123.3891,1
48068,48.3085,-123.5341,1
131937,48.496474,-124.76316,1
36529,58.287327,-135.772221,1
135097,58.293187,-135.78723,1
25629,58.374558,-135.931307,1
91610,58.264705,-135.953043,1
76421,58.365517,-136.033914,1
37191,6.339185,-77.444344,1
34985,6.339185,-77.444344,1
133802,7.78406,-81.84704,1
120647,7.78406,-81.84704,1
95068,7.78406,-81.84704,1
89772,7.78406,-81.84704,1
40305,7.78406,-81.84704,1
40304,7.78406,-81.84704,1
34516,7.78406,-81.84704,1
21608,7.78406,-81.84704,1
18138,7.78406,-81.84704,1
2592,7.78406,-81.84704,1
90342,8.0034,-82.02708,1
105457,36.802427,-121.802071,1
26729,36.7997,-121.803525,1
54684,36.803925,-121.803819,1
135006,36.80013,-121.80569,1
16702,36.80013,-121.80569,1
1414,36.80013,-121.80569,1
91665,36.804307,-121.805947,1
31468,36.800168,-121.806245,1
53523,36.798567,-121.809618,1
51233,36.798928,-121.81018,1
26463,36.79592,-121.840788,1
73395,36.796455,-121.842223,1
91499,36.796728,-121.842575,1
43823,36.797972,-121.842993,1
141832,36.799012,-121.844777,1
34920,36.799075,-121.845027,1
44128,36.799123,-121.845047,1
8499,36.799123,-121.845047,1
77996,36.8,-121.85,1
51751,36.805382,-121.85155,1
134340,36.79404,-121.853168,1
117366,36.79351,-121.853985,1
108935,36.791445,-121.856123,1
15677,36.827372,-121.875253,1
21917,36.830848,-121.884965,1
19738,36.831798,-121.886333,1
40099,36.811122,-121.888113,1
123224,36.837082,-121.898695,1
126210,48.462678,-124.298286,1
119233,48.464499,-124.298973,1
113607,48.501024,-124.782396,1
101716,48.501024,-124.782396,1
79342,48.501024,-124.782396,1
70751,48.501024,-124.782396,1
65271,48.501024,-124.782396,1
37355,48.501024,-124.782396,1
20308,48.501024,-124.782396,1
26937,58.465115,-134.841008,1
107758,58.46194,-134.845947,1
37131,58.463387,-134.846337,1
116907,58.016468,-134.927038,1
57556,58.016468,-134.927038,1
138126,58.033858,-134.934233,1
83761,58.033858,-134.934233,1
44502,58.033858,-134.934233,1
30231,58.033858,-134.934233,1
16695,58.033858,-134.934233,1
118087,58.537904,-134.943523,1
72890,58.544455,-134.966698,1
92419,58.112202,-135.176705,1
53069,58.112202,-135.176705,1
5353,58.112202,-135.176705,1
56047,57.116381,-135.393569,1
119937,58.482258,-136.017582,1
82504,58.481497,-136.018899,1
114139,8.0833,-82.08507,1
74846,8.0833,-82.08507,1
40303,8.0833,-82.08507,1
67656,8.0467,-82.14552,1
114977,8.03198,-82.28541,1
96756,8.03198,-82.28541,1
13567,8.03198,-82.28541,1
141453,8.04048,-82.28866,1
134820,35.371852,-120.889838,1
8569,35.371852,-120.889838,1
140567,35.372412,-120.896463,1
74899,35.372412,-120.896463,1
2976,36.802587,-121.800299,1
112074,36.80352,-121.801377,1
53011,36.803185,-121.801658,1
84820,36.803717,-121.80196,1
30976,36.803717,-121.80196,1
73474,36.803832,-121.802055,1
141638,36.80284,-121.80233,1
63352,36.802148,-121.806698,1
68934,36.796598,-121.817921,1
68991,36.790518,-121.82037,1
139655,36.793338,-121.821982,1
36082,36.793338,-121.821982,1
32546,36.793247,-121.824383,1
67438,36.788312,-121.825895,1
61422,36.788067,-121.826329,1
31374,36.788067,-121.826329,1
116890,36.790018,-121.826794,1
71026,36.789844,-121.827252,1
18419,36.786587,-121.836182,1
110981,48.315785,-124.344185,1
116527,53.1915,-128.6545,1
58323,53.1915,-128.6545,1
29644,53.1915,-128.6545,1
23464,53.1915,-128.6545,1
80320,58.438795,-134.929668,1
81096,6.362729,-77.443307,1
3035,6.339185,-77.444344,1
24188,36.752062,-121.854568,1
103170,36.777928,-121.86818,1
31461,36.777627,-121.869007,1
102549,36.775978,-121.870147,1
18391,36.76425,-121.87182,1
8802,36.774513,-121.872083,1
50211,36.763993,-121.872138,1
52509,36.764692,-121.873283,1
70140,36.8,-121.893396,1
50791,36.7144,-121.9329,1
49234,36.7144,-121.9329,1
18394,48.274282,-123,1
132932,6.339185,-77.444344,1
1410,34.359292,-119.86893,1
53776,34.363306,-119.871389,1
56008,36.796485,-121.81017,1
30938,36.8,-121.85,1
30175,36.8,-121.85,1
34927,36.715422,-121.877755,1
121490,36.713558,-121.878498,1
115843,36.705405,-121.88367,1
144172,36.759027,-121.907238,1
86024,37.690273,-122.947311,1
57344,36.805107,-121.840095,1
101840,36.661423,-121.861285,1
106188,36.686041,-121.959915,1
101382,48.26,-123.37,1
4514,48.26,-123.37,1
9524,48.212534,-123.785059,1
84504,48.259514,-123.914445,1
92234,48.385672,-124.061402,1
145603,48.321084,-124.170827,1
93401,48.375266,-124.192936,1
116580,48.299806,-124.215243,1
141817,48.489079,-124.765639,1
35645,49.941741,-125.002975,1
112301,49.95724,-125.109419,1
87897,6.339185,-77.444344,1
120198,7.96708,-82.03251,1
78397,7.96708,-82.03251,1
56713,7.96708,-82.03251,1
12107,36.803423,-121.797997,1
26185,36.80131,-121.802443,1
33017,36.80145,-121.802738,1
66810,36.802875,-121.804913,1
56253,36.797425,-121.812277,1
119348,36.797533,-121.814176,1
64387,36.785987,-121.825623,1
114686,36.787215,-121.827158,1
23471,36.789558,-121.840946,1
3086,48.498917,-124.91068,1
75744,58.456468,-134.8444,1
15633,58.460112,-134.850163,1
27956,58.471529,-134.932709,1
145107,8.16821,-82.20984,1
88991,8.16821,-82.20984,1
132013,8.06741,-82.26085,1
60221,8.06741,-82.26085,1
65394,36.795553,-121.827173,1
36329,36.79607,-121.827433,1
129394,36.811052,-121.836278,1
45353,36.811327,-121.836537,1
56252,36.811372,-121.83672,1
26181,36.782278,-121.856927,1
22151,36.786123,-121.857128,1
122493,36.786405,-121.85727,1
48910,36.782822,-121.860245,1
11310,36.787322,-121.889185,1
20435,36.787233,-121.890897,1
23470,36.566017,-121.987109,1
79750,37.837412,-122.598839,1
15155,48.2,-123.4,1
98622,48.989455,-123.476028,1
44841,48.3043,-123.4766,1
89343,48.983146,-123.478088,1
24471,48.335832,-123.836362,1
52791,48.342187,-123.967962,1
80792,48.317584,-123.986965,1
136750,48.3259,-123.99081,1
81294,48.354771,-124.010568,1
84555,48.339342,-124.046763,1
127579,48.348309,-124.063693,1
26523,48.349717,-124.24563,1
4721,48.349717,-124.24563,1
89607,48.390717,-124.35175,1
66713,49.916667,-124.883333,1
74174,49.932373,-124.88966,1
123843,50.125032,-125.155077,1
90385,54.653307,-130.386929,1
127393,57.7411,-134.07945,1
122233,57.7411,-134.07945,1
91661,57.7411,-134.07945,1
59216,57.7411,-134.07945,1
46151,57.7411,-134.07945,1
66692,58.399708,-134.898777,1
110085,6.339185,-77.444344,1
115361,36.771508,-121.838737,1
75742,36.765585,-121.847757,1
368,36.765585,-121.847757,1
141259,36.8,-121.85,1
123832,36.8,-121.85,1
123215,36.8,-121.85,1
115353,36.8,-121.85,1
94084,36.8,-121.85,1
63817,36.8,-121.85,1
51970,36.8,-121.85,1
42744,36.8,-121.85,1
30973,36.8,-121.85,1
13343,36.8,-121.85,1
5228,36.8,-121.85,1
127155,36.772215,-121.85496,1
29421,36.771553,-121.855567,1
142272,36.77055,-121.860662,1
102806,36.77372,-121.862745,1
38591,36.77372,-121.862745,1
91309,36.769692,-121.865078,1
14857,36.759738,-121.866507,1
55762,36.753812,-121.870315,1
74642,36.753825,-121.870732,1
27441,36.746905,-121.884075,1
103666,36.74875,-121.885327,1
80753,36.745413,-121.888177,1
120683,36.4287,-121.9742,1
26197,36.4287,-121.9742,1
95371,48.274282,-123,1
87086,48.755979,-123.102315,1
41576,58.424651,-134.900951,1
103159,58.481895,-134.932022,1
16694,58.417381,-134.948158,1
48445,33.108,-117.411333,1
139045,36.694762,-121.849542,1
68933,36.690965,-121.854112,1
76936,36.692548,-121.854438,1
129875,36.427413,-121.975287,1
10837,48.1856,-123.3356,1
69815,48.351893,-124.029277,1
18968,50.124818,-125.149329,1
104882,58.472359,-134.930992,1
130637,58.417381,-134.939232,1
67480,64.8156,-172.77269,1
140342,64.82934,-172.86445,1
33325,64.83625,-172.88989,1
141888,6.339185,-77.444344,1
84884,6.339185,-77.444344,1
25759,6.339185,-77.444344,1
12170,6.339185,-77.444344,1
63821,8.733569,-83.856171,1
113467,36.8,-121.85,1
115841,36.681153,-121.868297,1
24182,36.679082,-121.868402,1
6450,36.679,-121.86848,1
101525,36.681537,-121.86952,1
45073,36.681072,-121.87077,1
56003,36.681068,-121.870778,1
118888,36.837685,-121.926648,1
21660,36.860282,-121.95406,1
22890,36.816465,-121.958505,1
117627,36.811755,-121.963113,1
8562,36.835353,-121.979097,1
128390,48.4,-123,1
37129,48.4,-123,1
85608,48.274282,-123,1
120192,48.595621,-123.232965,1
128078,49.671858,-124.720967,1
88323,50.120526,-125.099904,1
50784,50.120526,-125.099904,1
41511,57.302402,-133.666935,1
2389,58.47923,-134.935233,1
62198,8.548518,-83.282296,1
37111,36.8,-121.85,1
92413,36.809472,-121.871283,1
114573,36.805708,-121.883297,1
95766,36.805708,-121.883297,1
62832,36.224906,-121.887474,1
102448,36.822543,-121.900527,1
32491,36.166775,-121.908417,1
37845,36.835873,-121.928955,1
95815,36.831193,-121.937093,1
130086,36.802533,-121.937846,1
22847,36.811473,-121.942275,1
134087,37.812734,-122.580707,1
130089,37.851,-122.625,1
20178,37.73,-122.86,1
95547,54.69776,-130.48011,1
68388,58.170945,-135.238398,1
47805,58.171937,-135.238828,1
94153,6.339185,-77.444344,1
94098,8.720267,-83.841339,1
111205,36.804143,-121.84241,1
81714,36.806288,-121.886178,1
144897,36.828471,-121.904842,1
140284,36.855076,-121.91287,1
16144,36.849193,-121.93237,1
82562,36.861238,-121.933029,1
50780,36.857168,-121.939995,1
40528,36.854648,-121.950984,1
93444,36.91,-122.02,1
50782,36.91,-122.02,1
89825,37.227875,-122.518817,1
98292,37.378768,-122.524787,1
101293,37.379857,-122.524892,1
105117,37.234695,-122.587865,1
55713,37.234692,-122.588378,1
10820,37.232005,-122.591303,1
38089,37.35597,-122.615863,1
3438,37.352098,-122.624968,1
53505,37.3552,-122.628192,1
40774,37.335437,-122.635633,1
57600,37.740178,-122.8862,1
122712,37.659,-123.038,1
134372,48.667348,-123.086052,1
133706,48.502844,-124.804755,1
92411,50.012326,-125.041513,1
27408,50.012326,-125.041513,1
21222,50.120799,-125.128346,1
9261,50.120799,-125.128346,1
65915,53.598978,178.111057,1
90891,53.97833,177.973782,1
75795,6.339185,-77.444344,1
73447,36.779263,-121.855615,1
51977,36.771981,-121.87108,1
35643,36.771789,-121.871377,1
103137,36.770287,-121.87156,1
54678,36.770425,-121.872994,1
89337,36.819735,-121.875904,1
59791,36.770737,-121.876609,1
12165,36.820972,-121.878036,1
94873,36.780917,-121.878577,1
34294,36.814639,-121.887357,1
29172,36.817503,-121.887793,1
115343,36.81618,-121.888181,1
48436,36.816537,-121.888367,1
117350,37.47314,-122.559448,1
63619,37.535153,-122.643083,1
61295,37.535153,-122.643083,1
35371,37.561642,-122.64475,1
136592,37.496262,-122.656488,1
18622,37.486152,-122.665205,1
42512,37.48503,-122.668957,1
106252,36.809924,-121.858631,1
79732,36.807735,-121.860194,1
70163,36.807098,-121.860329,1
42753,36.806998,-121.86054,1
75013,48.283467,-124.14988,1
70669,48.283467,-124.14988,1
51856,48.283467,-124.14988,1
68281,48.284783,-124.1722,1
50268,48.322383,-124.2547,1
106262,48.31055,-124.2547,1
31938,58.172966,-135.22934,1
124550,58.219285,-135.237579,1
68938,33.152117,-117.376133,1
28339,34.368833,-120.099658,1
136088,34.350585,-120.237118,1
116857,35.066862,-120.630463,1
46879,36.791467,-121.821612,1
96369,36.790338,-121.82298,1
82566,36.79033,-121.827803,1
144165,36.804233,-121.846033,1
43821,36.804233,-121.846033,1
84817,36.78959,-121.851977,1
79200,36.78959,-121.851977,1
25701,36.78959,-121.851977,1
143105,49.85,-124.68,1
78767,49.85,-124.68,1
357,49.865387,-124.716491,1
126940,50.205373,-125.029973,1
60549,50.628122,-126.780853,1
9267,50.615053,-126.786346,1
109665,54.609726,-130.365792,1
33531,54.653403,-130.454341,1
53407,58.273537,-135.756066,1
92632,58.272961,-135.757918,1
43433,58.291911,-135.798286,1
62449,58.372063,-135.932776,1
41899,58.218078,-136.232201,1
126532,58.228472,-136.281103,1
57194,34.135047,-120.115678,1
3015,36.801235,-121.804789,1
98481,36.799697,-121.807551,1
38333,36.798166,-121.816135,1
37165,36.794437,-121.822829,1
7625,36.790729,-121.822887,1
11553,36.785681,-121.828156,1
99265,36.784917,-121.830397,1
61949,36.784748,-121.83044,1
128443,36.794942,-121.831674,1
96407,36.793354,-121.83808,1
91710,36.697613,-121.843658,1
92866,36.690677,-121.844613,1
72830,36.69593,-121.844923,1
95344,36.693681,-121.847876,1
39426,36.693701,-121.848013,1
140258,36.678489,-121.848733,1
140800,36.8,-121.85,1
130093,36.8,-121.85,1
121473,36.8,-121.85,1
116909,36.8,-121.85,1
101583,36.8,-121.85,1
83297,36.8,-121.85,1
70616,36.8,-121.85,1
71190,36.8,-121.85,1
51980,36.8,-121.85,1
39380,36.8,-121.85,1
26938,36.8,-121.85,1
9268,36.8,-121.85,1
79749,36.695491,-121.85535,1
39423,36.696147,-121.856467,1
56975,36.776376,-121.867851,1
82487,36.8,-122,1
64391,37.811411,-122.527771,1
76949,48.274282,-123,1
97720,48.23863,-123.55963,1
141831,33.530388,-117.975854,1
46153,33.602358,-118.097534,1
53970,34.157565,-120.090798,1
92697,34.096737,-120.144675,1
87568,36.80227,-121.796807,1
75783,36.80227,-121.796807,1
136367,36.803035,-121.798523,1
118104,36.803035,-121.798523,1
13841,36.797119,-121.815172,1
26966,36.796684,-121.815709,1
9885,36.797779,-121.816286,1
1919,36.797079,-121.81921,1
63849,36.795805,-121.825027,1
78031,36.78893,-121.83114,1
62851,36.785971,-121.833423,1
62095,36.709213,-121.836598,1
66508,36.69211,-121.837877,1
107760,36.691713,-121.837977,1
116346,36.691692,-121.838133,1
145782,36.705288,-121.838597,1
140801,36.705288,-121.838597,1
139614,36.705288,-121.838597,1
110021,36.705288,-121.838597,1
38332,36.705288,-121.838597,1
73469,36.691828,-121.839032,1
5983,36.692747,-121.839483,1
17934,36.693087,-121.839853,1
33270,36.694553,-121.839967,1
74659,36.8,-121.85,1
94099,36.714963,-121.852263,1
132265,36.715757,-121.853282,1
132873,37.796122,-122.538457,1
96863,57.253768,-163.479918,1
67245,57.241288,-163.499732,1
104915,52.6792,158.65325,1
128467,6.339185,-77.444344,1
57614,6.339185,-77.444344,1
50684,2.987524,-78.227149,1
140986,35.364013,-120.887418,1
127109,35.371597,-120.887463,1
69313,35.371597,-120.887463,1
125788,35.364187,-120.888632,1
126558,35.372295,-120.889097,1
29659,36.804259,-121.802902,1
81972,36.801212,-121.802968,1
26219,36.802632,-121.803086,1
105455,36.804754,-121.803145,1
61019,36.803764,-121.80344,1
75137,36.802913,-121.803581,1
53781,36.802913,-121.803581,1
409,36.802913,-121.803581,1
134094,36.803551,-121.803708,1
21230,36.803365,-121.803955,1
121477,36.803326,-121.807448,1
141830,36.796832,-121.820041,1
37870,36.797431,-121.820339,1
76942,36.792781,-121.836427,1
101584,36.792801,-121.836539,1
80326,36.712601,-121.838648,1
51519,36.712861,-121.838977,1
27428,36.713165,-121.839955,1
34947,36.703187,-121.840288,1
87120,36.700631,-121.840897,1
105458,36.70421,-121.885757,1
75150,36.711366,-121.894684,1
139613,36.716045,-121.897774,1
57240,48.3076,-123.5384,1
127956,44.65833,-124.601937,1
133717,44.64794,-124.606815,1
24327,44.653013,-124.608892,1
68062,44.65098,-124.611532,1
124717,44.647057,-124.611613,1
37984,44.647305,-124.611998,1
3878,44.636343,-124.626863,1
13142,57.298387,-165.733847,1
20183,36.804958,-121.800869,1
53073,36.805971,-121.801931,1
29180,36.806362,-121.804268,1
110022,36.805009,-121.805629,1
126162,36.804751,-121.805683,1
81973,36.803515,-121.806987,1
25705,36.800752,-121.807379,1
33271,36.801488,-121.811765,1
95321,36.800267,-121.816105,1
69395,36.79645,-121.817145,1
14862,36.79645,-121.817145,1
81042,36.792978,-121.819922,1
63588,36.796807,-121.821982,1
101246,36.666588,-121.996712,1
140303,44.791867,-124.354447,1
58401,44.795192,-124.376852,1
116466,44.785497,-124.38297,1
26605,44.793483,-124.383503,1
38936,44.778992,-124.383667,1
57778,44.778895,-124.38388,1
6453,50.11917,-125.095261,1
64390,33.493879,-117.925283,1
119701,36.8042,-121.7965,1
96778,36.8042,-121.7965,1
86717,36.8042,-121.7965,1
58010,36.8042,-121.7965,1
1673,36.8042,-121.7965,1
121978,36.80346,-121.800252,1
99507,36.80346,-121.800252,1
120162,36.801913,-121.80041,1
9412,36.802107,-121.800482,1
52677,36.801842,-121.800502,1
45806,36.80473,-121.801868,1
138384,36.80346,-121.802143,1
121904,36.80346,-121.802143,1
75749,36.801515,-121.80235,1
95551,36.803882,-121.802418,1
85335,36.803882,-121.802418,1
60194,36.803882,-121.802418,1
34929,36.80139,-121.802674,1
107405,36.804002,-121.802825,1
108718,37.517305,-122.687303,1
64051,37.517632,-122.688167,1
1661,37.517632,-122.688167,1
1075,37.573173,-122.69983,1
88565,37.574702,-122.701525,1
125837,37.568978,-122.705178,1
21651,37.566462,-122.705868,1
88563,37.563925,-122.732415,1
24430,37.561352,-122.733023,1
19957,37.580517,-122.736688,1
48055,37.556735,-122.75557,1
133297,37.596153,-122.780322,1
61752,37.580795,-122.805383,1
