time,latitude,longitude,sstMasked
UTC,degrees_north,degrees_east,degree_C
2022-06-05T12:00:00Z,49.1875,-63.02083,10.684999
2022-06-05T12:00:00Z,49.1875,-62.97917,10.2
2022-06-05T12:00:00Z,49.1875,-62.9375,10.2
2022-06-05T12:00:00Z,49.1875,-62.89583,NaN
2022-06-05T12:00:00Z,49.1875,-62.85417,NaN
2022-06-05T12:00:00Z,49.1875,-62.8125,NaN
2022-06-05T12:00:00Z,49.1875,-62.77083,NaN
2022-06-05T12:00:00Z,49.1875,-62.72917,NaN
2022-06-05T12:00:00Z,49.1875,-62.6875,NaN
2022-06-05T12:00:00Z,49.1875,-62.64583,NaN
2022-06-05T12:00:00Z,49.1875,-62.60417,NaN
2022-06-05T12:00:00Z,49.1875,-62.5625,NaN
2022-06-05T12:00:00Z,49.1875,-62.52083,NaN
2022-06-05T12:00:00Z,49.1875,-62.47917,NaN
2022-06-05T12:00:00Z,49.1875,-62.4375,NaN
2022-06-05T12:00:00Z,49.1875,-62.39583,NaN
2022-06-05T12:00:00Z,49.1875,-62.35417,NaN
2022-06-05T12:00:00Z,49.1875,-62.3125,NaN
2022-06-05T12:00:00Z,49.1875,-62.27083,NaN
2022-06-05T12:00:00Z,49.1875,-62.22917,NaN
2022-06-05T12:00:00Z,49.1875,-62.1875,NaN
2022-06-05T12:00:00Z,49.1875,-62.14583,NaN
2022-06-05T12:00:00Z,49.1875,-62.10417,NaN
2022-06-05T12:00:00Z,49.1875,-62.0625,NaN
2022-06-05T12:00:00Z,49.1875,-62.02083,NaN
2022-06-05T12:00:00Z,49.1875,-61.97917,NaN
2022-06-05T12:00:00Z,49.1875,-61.9375,NaN
2022-06-05T12:00:00Z,49.1875,-61.89583,NaN
2022-06-05T12:00:00Z,49.1875,-61.85417,NaN
2022-06-05T12:00:00Z,49.1875,-61.8125,NaN
2022-06-05T12:00:00Z,49.1875,-61.77083,NaN
2022-06-05T12:00:00Z,49.1875,-61.72917,7.335
2022-06-05T12:00:00Z,49.1875,-61.6875,7.455
2022-06-05T12:00:00Z,49.1875,-61.64583,7.535
2022-06-05T12:00:00Z,49.1875,-61.60417,7.395
2022-06-05T12:00:00Z,49.1875,-61.5625,7.2549996
2022-06-05T12:00:00Z,49.1875,-61.52083,6.995
2022-06-05T12:00:00Z,49.1875,-61.47917,7.16
2022-06-05T12:00:00Z,49.1875,-61.4375,7.25
2022-06-05T12:00:00Z,49.1875,-61.39583,7.2999997
2022-06-05T12:00:00Z,49.1875,-61.35417,7.2349997
2022-06-05T12:00:00Z,49.1875,-61.3125,7.21
2022-06-05T12:00:00Z,49.1875,-61.27083,7.285
2022-06-05T12:00:00Z,49.1875,-61.22917,7.3399997
2022-06-05T12:00:00Z,49.1875,-61.1875,7.375
2022-06-05T12:00:00Z,49.1875,-61.14583,7.345
2022-06-05T12:00:00Z,49.1875,-61.10417,7.2549996
2022-06-05T12:00:00Z,49.1875,-61.0625,7.17
2022-06-05T12:00:00Z,49.1875,-61.02083,7.08
2022-06-05T12:00:00Z,49.1875,-60.97917,7.08
2022-06-05T12:00:00Z,49.1875,-60.9375,7.085
2022-06-05T12:00:00Z,49.1875,-60.89583,7.3599997
2022-06-05T12:00:00Z,49.1875,-60.85417,7.345
2022-06-05T12:00:00Z,49.1875,-60.8125,7.285
2022-06-05T12:00:00Z,49.1875,-60.77083,7.2949996
2022-06-05T12:00:00Z,49.1875,-60.72917,7.2799997
2022-06-05T12:00:00Z,49.1875,-60.6875,7.2349997
2022-06-05T12:00:00Z,49.1875,-60.64583,7.1299996
2022-06-05T12:00:00Z,49.1875,-60.60417,7.1949997
2022-06-05T12:00:00Z,49.1875,-60.5625,7.39
2022-06-05T12:00:00Z,49.1875,-60.52083,7.17
2022-06-05T12:00:00Z,49.1875,-60.47917,6.955
2022-06-05T12:00:00Z,49.1875,-60.4375,6.0699997
2022-06-05T12:00:00Z,49.1875,-60.39583,6.7599998
2022-06-05T12:00:00Z,49.1875,-60.35417,6.9249997
2022-06-05T12:00:00Z,49.1875,-60.3125,6.855
2022-06-05T12:00:00Z,49.1875,-60.27083,7.33
2022-06-05T12:00:00Z,49.1875,-60.22917,8.195
2022-06-05T12:00:00Z,49.1875,-60.1875,7.44
2022-06-05T12:00:00Z,49.1875,-60.14583,7.105
2022-06-05T12:00:00Z,49.1875,-60.10417,6.7749996
2022-06-05T12:00:00Z,49.1875,-60.0625,6.7749996
2022-06-05T12:00:00Z,49.1875,-60.02083,6.745
2022-06-05T12:00:00Z,49.1875,-59.97917,6.7149997
2022-06-05T12:00:00Z,49.1875,-59.9375,6.5499997
2022-06-05T12:00:00Z,49.1875,-59.89583,6.515
2022-06-05T12:00:00Z,49.1875,-59.85417,6.475
2022-06-05T12:00:00Z,49.1875,-59.8125,6.2999997
2022-06-05T12:00:00Z,49.1875,-59.77083,6.305
2022-06-05T12:00:00Z,49.1875,-59.72917,6.335
2022-06-05T12:00:00Z,49.1875,-59.6875,6.5299997
2022-06-05T12:00:00Z,49.1875,-59.64583,6.5099998
2022-06-05T12:00:00Z,49.1875,-59.60417,6.4049997
2022-06-05T12:00:00Z,49.1875,-59.5625,6.3599997
2022-06-05T12:00:00Z,49.1875,-59.52083,6.37
2022-06-05T12:00:00Z,49.1875,-59.47917,6.44
2022-06-05T12:00:00Z,49.1875,-59.4375,6.365
2022-06-05T12:00:00Z,49.1875,-59.39583,6.3199997
2022-06-05T12:00:00Z,49.1875,-59.35417,6.225
2022-06-05T12:00:00Z,49.1875,-59.3125,6.45
2022-06-05T12:00:00Z,49.1875,-59.27083,6.56
2022-06-05T12:00:00Z,49.1875,-59.22917,6.725
2022-06-05T12:00:00Z,49.1875,-59.1875,6.7749996
2022-06-05T12:00:00Z,49.1875,-59.14583,6.805
2022-06-05T12:00:00Z,49.1875,-59.10417,6.71
2022-06-05T12:00:00Z,49.1875,-59.0625,6.7749996
2022-06-05T12:00:00Z,49.1875,-59.02083,6.83
